18|20.30
59|23.34
66|33.42
7|36.22
66|29.88
59|80.66
51|11.80
13|10.70
83|59.39
35|96.38
15|58.31
75|56.42
80|85.14
94|94.74
45|61.04
70|41.42
85|34.55
89|04.08
7|91.44
54|31.09
11|94.66
24|53.65
99|93.19
3|79.60
80|72.53
1|10.06
34|68.64
60|29.73
26|99.67
91|34.50
19|05.59
46|84.19
38|11.56
86|36.13
35|30.27
24|85.88
44|39.79
21|57.88
14|61.81
33|72.67
18|90.09
28|12.62
58|83.03
20|19.77
67|03.33
50|34.69
97|64.22
55|37.40
69|28.68
57|93.15
62|41.52
30|40.32
11|98.91
92|72.47
75|12.55
66|00.96
24|28.75
56|57.79
90|79.05
81|94.19
8|17.92
78|58.35
71|92.57
49|56.74
28|85.38
23|24.41
71|27.76
89|61.95
5|35.84
67|46.84
11|16.27
54|79.75
11|48.05
76|14.70
37|50.91
20|14.07
12|13.67
23|54.82
24|54.33
31|12.29
47|49.50
43|72.78
21|90.01
15|23.80
63|93.15
30|23.87
49|17.59
80|65.43
45|91.79
96|18.54
67|11.13
7|08.02
20|95.20
48|71.09
47|69.55
0|61.82
25|91.82
49|25.49
53|11.30
52|11.54
25|96.08
81|79.88
16|25.68
48|35.03
52|54.95
74|63.84
82|26.90
53|78.08
59|11.06
94|21.94
20|63.99
75|46.63
34|97.80
30|13.48
75|54.92
67|85.53
96|00.90
40|85.18
58|07.65
55|48.54
46|04.98
8|95.95
41|54.90
19|36.69
28|50.97
91|96.62
48|70.14
62|94.32
84|61.21
32|52.05
94|36.48
72|94.88
8|73.44
45|83.91
32|43.66
99|42.22
81|11.37
5|71.23
96|84.48
24|31.32
66|27.67
4|33.44
67|30.78
88|40.43
56|61.23
64|47.55
61|52.61
96|41.05
16|02.69
88|45.54
86|68.73
64|12.87
37|19.81
5|63.55
6|72.10
91|91.79
56|96.40
29|95.29
7|49.01
56|71.98
89|61.98
15|89.13
40|67.47
62|86.52
91|16.14
60|08.51
66|37.59
49|61.35
58|42.66
6|86.37
42|34.81
95|29.27
65|85.50
0|27.03
69|14.79
52|96.31
23|50.14
61|02.94
77|49.73
45|27.55
30|15.56
33|74.69
34|91.30
24|38.73
38|73.17
81|49.75
68|37.50
92|43.28
17|39.56
71|49.76
39|90.85
96|43.28
24|89.17
39|19.76
88|02.56
85|31.89
0|11.09
34|76.98
66|80.61
64|90.11
25|11.67
43|12.84
89|72.99
22|57.54
29|04.18
0|07.46
28|22.84
94|34.54
31|74.47
35|25.74
8|39.55
29|64.14
32|23.12
41|49.71
27|30.39
19|00.59
42|25.83
83|10.71
26|73.77
82|56.45
27|43.57
55|63.79
32|40.16
80|80.98
14|75.75
86|35.42
23|08.61
69|48.15
11|60.00
66|68.06
10|20.26
92|52.36
11|19.91
62|95.55
51|09.48
48|00.37
3|06.09
75|68.73
72|81.00
75|83.24
47|56.87
72|97.53
0|72.89
55|10.78
29|13.49
17|52.96
1|93.34
70|90.50
35|51.24
46|15.16
21|88.81
8|58.95
75|33.04
40|06.55
75|78.07
22|67.17
1|93.25
29|11.06
39|59.33
56|29.28
49|52.05
75|76.55
15|98.98
69|35.75
94|03.50
89|75.43
78|27.73
71|66.26
73|05.74
0|42.49
18|32.93
11|09.25
51|15.55
80|91.22
56|49.82
12|79.27
5|99.55
66|35.12
36|77.50
57|95.23
10|30.54
61|87.42
1|11.56
74|69.71
84|54.07
89|68.71
29|69.67
56|89.47
33|39.67
40|86.57
42|06.83
67|27.90
76|88.30
27|36.23
98|99.12
63|89.87
10|89.36
76|43.63
28|30.04
63|28.46
63|18.00
79|62.03
40|83.26
65|42.60
84|04.60
88|03.36
52|36.17
67|78.40
68|49.89
72|86.48
46|07.11
85|77.72
33|06.24
99|71.84
96|46.35
69|67.70
87|35.35
90|27.47
47|51.89
53|75.65
74|77.13
27|94.03
92|24.43
98|01.89
60|65.84
80|79.86
79|14.46
48|35.17
37|73.47
79|81.78
6|97.35
90|98.58
98|36.42
23|90.93
53|56.74
1|31.86
77|12.17
33|58.26
22|58.07
13|54.44
37|31.85
44|71.33
34|56.57
13|26.17
52|50.78
38|89.50
27|81.09
41|52.41
81|68.95
15|26.26
95|14.15
27|57.06
43|85.34
2|80.80
61|14.47
26|78.05
67|16.49
43|02.70
46|99.38
3|27.19
54|33.13
74|80.53
26|17.28
16|87.83
26|11.95
30|56.95
80|81.89
54|32.88
16|75.07
67|22.45
64|12.67
75|38.04
26|98.01
14|30.20
58|42.64
50|64.83
79|03.25
23|61.68
86|91.13
95|33.01
25|79.94
45|92.95
16|90.02
85|38.47
20|81.31
8|63.87
46|67.26
5|91.36
8|19.86
92|73.66
65|33.62
55|53.46
39|06.97
88|38.11
52|71.64
16|26.10
25|22.30
62|57.01
25|61.80
62|41.26
68|05.98
92|83.58
95|28.73
36|31.54
42|05.97
89|71.93
98|05.55
66|39.03
36|27.56
61|18.21
43|00.54
82|02.18
59|45.45
45|42.41
96|31.16
38|30.24
1|62.62
32|19.26
83|56.02
87|50.24
58|29.31
25|82.57
80|90.67
88|32.73
93|19.07
0|98.72
33|60.63
44|02.45
60|77.14
4|65.84
15|20.71
43|99.49
94|80.26
