39|20160507T154929+0200|5m3uepuu-d0ews-29pa-8i55-6l1zv40twjua|4|89
81|20160507T154624+0200|c03m1g5t-yv2h9-0ybh-oldz-lq4u9q4uwlrk|75|61
70|20160507T154813+0200|3o28fsyi-0docb-63jr-9ors-di1e26s9bv3u|92|90
66|20160507T154802+0200|fmahadue-06wv1-p3s3-dbsj-61zv2vlza164|80|54
49|20160507T154046+0200|jk9h2pmo-ycp1a-hj41-xqi5-samx8qke76h9|90|53
77|20160507T154219+0200|ym4hkteq-qrkef-70jv-1wvt-5fxzrg1vnyoc|7|87
71|20160507T154451+0200|nbgtmnts-r81qc-hf87-z1kt-5r73n9lcwiio|6|31
34|20160507T154524+0200|v4a8h0nc-chby8-bd7p-sw6r-arojlk5i2xm9|23|46
54|20160507T154119+0200|62q7qiit-kmywv-asaz-fez7-gorgupn4ti88|90|89
38|20160507T154135+0200|dqwyf45d-6trrx-92mu-h6fc-wgnb5i13cgnv|90|4
34|20160507T154057+0200|4y5ezps9-mjwia-m51d-l6mf-mhb3odo6od6e|24|30
71|20160507T154302+0200|gbip9o7y-4gxct-zd2m-t6yt-p20abjcrborl|15|74
44|20160507T154618+0200|8kex5hh1-r7v56-m6ho-7442-1t9u369mcuwp|29|28
43|20160507T154340+0200|x3wzeq37-c8gw5-l443-x7vl-hkrfp7h5mppa|0|15
58|20160507T154540+0200|odevsq9m-gom5k-dvom-uyz8-67atz6jcmzc0|99|13
10|20160507T154235+0200|5dii2vkk-zbgsb-sidk-ness-brim332zm1f9|47|91
1|20160507T154740+0200|gv2uj0z3-u81yk-j9jk-pu92-qibcp5wad5po|81|45
53|20160507T154313+0200|5hq5f33u-9pw06-gusu-0tl7-13gk5z6kfn2s|72|16
42|20160507T154851+0200|l0dkh1u8-z6780-r2vn-zk4z-u8wuns7g7tr8|44|36
63|20160507T154402+0200|e9ay6ccx-ldi4j-y6cc-t80k-3vpjfxvwlpl0|71|96
40|20160507T154834+0200|wmta0806-jar9y-xdxd-ghrg-ufueydcvoxrx|54|24
89|20160507T154108+0200|4zdg4xur-db3hk-fhi5-y9hj-te3dkmxre0vg|79|35
75|20160507T154108+0200|hev5aff8-pmo4t-cb2c-900u-ymd6kn7haud0|19|84
44|20160507T154713+0200|gbza7wbh-ke1kb-a3de-vh2m-enbb3v0dlj54|25|75
43|20160507T154602+0200|yorfnrkq-tu3sa-nzb4-g4va-b9eol4qv654g|52|71
74|20160507T154629+0200|z4doep3y-owcp1-6g0x-p8qt-6x7220lfx2ce|49|71
11|20160507T154535+0200|e9nptckc-zex88-wsnm-tccd-7rweugb0ph47|93|99
17|20160507T154302+0200|v3ewgfg8-4xvvw-wd4n-kaon-3adztuf5upk1|35|10
46|20160507T154302+0200|c03nlx0o-cct1t-dhmp-1zm0-omml80lxbamq|78|58
3|20160507T154702+0200|rkj2hbpj-gsyzy-yb5w-5v7j-1zpoi5g08jxu|54|29
85|20160507T154230+0200|cotu0z4x-ekgto-fvvb-2dx0-3j2quvedcdn7|53|83
93|20160507T154424+0200|wqt28iji-awwd6-992h-bvsy-t3158kbnhl7z|43|56
52|20160507T154302+0200|8l6rycxb-8mi3y-d39l-25qm-o1k2427jygmq|97|24
70|20160507T154308+0200|oggnz0jq-fj530-6gah-bipg-hb3nxx3y61mn|6|63
97|20160507T154907+0200|inbjzeqw-rt3wa-uyl4-w1qj-nd9r9l9y0ier|41|54
74|20160507T154718+0200|6oj0adnq-s0kyg-ymgl-ng43-ljk2ar3yfmzg|71|96
99|20160507T154319+0200|i00sbizl-qasuz-4uul-oq5p-m15a5m1mfzzt|65|52
32|20160507T154929+0200|39o9lnq8-yo9sr-ixf3-a1pk-nm0c5pfbrz8r|0|18
19|20160507T154656+0200|nr0fttzx-k7afd-djte-xr0t-cpv4ccexgont|2|85
18|20160507T154346+0200|2pqp8onw-crikg-6oq5-k2hd-ece1jrtfegxh|70|27
40|20160507T154413+0200|7ibsgjtd-fi36a-as0v-dqwy-lwwh6q51a9ev|75|49
35|20160507T154113+0200|5cquvyg5-rq31y-sgcj-steo-zoq5r21ejmh4|98|31
92|20160507T154823+0200|56d3hpil-5174y-coqb-7tdv-t7x1oi72tgj8|12|87
34|20160507T154124+0200|ddg925lf-53zrn-yluu-ss71-lwfoyhbqbbuo|17|49
17|20160507T154556+0200|ymc646lb-haz61-bgqx-916v-x7jhuu7g9pg1|30|45
89|20160507T154513+0200|vxyueoq0-d5eq0-t8tj-7oa1-41gfaxwq7fbc|76|60
83|20160507T154729+0200|er00qnrq-almff-g36g-alvo-gtvnp2bt4gf0|22|21
49|20160507T154246+0200|nxveiy7y-5iq21-y8yy-aepj-ckw79timgq50|58|91
68|20160507T154135+0200|yaea1b16-zofvf-22vb-u73m-469citqq2f5d|93|41
29|20160507T154457+0200|2m26zve5-wbdqo-g91j-6nj2-y97os0qlrnfg|33|67
8|20160507T154923+0200|7th18bzv-opxy8-mc77-g1s5-32bdijjtahfx|7|59
52|20160507T154113+0200|j1qteb55-olbfz-wapk-vtlt-y63exxi0lduj|0|51
94|20160507T154535+0200|wt0zt3sd-9svsa-rzf0-bkae-0s1jg29crf2n|93|43
63|20160507T154851+0200|6uog01hj-05m2x-0jxn-07g0-u7n1wktce29q|45|6
32|20160507T154823+0200|30uqwjrq-toqpw-d7iy-auoe-pj7iaucfdnis|98|93
76|20160507T154113+0200|efktrzdw-oq3nl-p3sx-fo21-nsamm4lxcwxx|39|40
2|20160507T154829+0200|4hhox005-4q7li-kkjy-9qfx-37wdyfbzma48|61|35
58|20160507T154046+0200|9tjhjlul-wb1kp-k1vk-n427-ilfw1ukuv6ef|46|14
25|20160507T154157+0200|nib0yag0-cy41z-sxkv-zmc8-3jricp057wvb|31|81
59|20160507T154402+0200|gnc9u8b0-uxv71-3ypw-lutr-bmmm9utxr2do|18|35
54|20160507T154940+0200|f9or5a38-4zyup-aply-3wq2-lm3vyqekjm8q|57|22
50|20160507T154157+0200|c2p1ahcw-w2z9v-qr0q-unue-mggo3bjbb5cj|54|8
74|20160507T154729+0200|feoriycs-11m38-l7ee-9kss-x3b08dyk7lsb|24|99
74|20160507T154624+0200|iypepmde-7glw0-4bwo-s56f-xaw8zh6sjvnu|62|3
32|20160507T154219+0200|jb6j2ioo-2ktsm-fbj7-9ici-u2s64lzboqr2|61|76
40|20160507T154157+0200|znf3egy7-6szhl-jlze-g6kv-yr1i1zrjexye|49|98
10|20160507T154645+0200|n7wmmofc-h21ao-klly-qhwa-wyr4p6uowt4m|62|81
84|20160507T154518+0200|yufzmeqo-86472-yaxd-lyqn-bojxm3i6h4i8|61|13
92|20160507T154208+0200|s600r16y-o6x0j-07od-2lag-wxx7ymaeuk2b|62|85
86|20160507T154629+0200|w6o0fucl-055yl-n71b-2xlw-8emi0m5bvm1t|88|73
71|20160507T154507+0200|xbpc2z1d-3sreo-mc7s-68i5-t5c8tokqllme|2|67
90|20160507T154902+0200|vyha67zf-xgvpw-n8ha-syvb-p1c1wfikxtde|52|55
1|20160507T154119+0200|21vgkcah-ueac7-funa-mzy7-ird0eqsf13xp|24|38
7|20160507T154208+0200|86jdc9x8-c7moa-vwom-ow6d-mjss8113upt2|41|73
41|20160507T154629+0200|0xgluysd-tk2o5-rxbg-npo9-uy7vzs59vb72|19|86
66|20160507T154329+0200|n586ov1s-6lgou-otlx-fnz7-2c4b99dzpgwh|71|9
61|20160507T154251+0200|izpuwi1b-6ts8b-67n0-2wt0-pays0lw119uz|56|2
37|20160507T154907+0200|chcpsufv-998o0-k4qf-rknw-rgcl0m5hpntc|91|43
28|20160507T154230+0200|j4ys7oro-uvnhf-jbuh-3ldf-ncyzu3k1vh4f|0|29
35|20160507T154902+0200|4h7pbxo0-dpbxy-2sv0-mcnu-v7yfylnok17n|35|41
62|20160507T154918+0200|x075p5p5-naaca-937o-k4m3-ii6kxvkevivc|2|31
8|20160507T154435+0200|t4jj5rvt-of8tb-2lw0-cszx-sz1i72uizmzx|1|86
56|20160507T154540+0200|taf18sdc-52wj1-zhi0-k3kw-a1cxd7krhd0b|9|29
29|20160507T154408+0200|45q3evqx-7m568-hdv0-1c33-g8zbgln4i145|95|62
21|20160507T154135+0200|ld7748x4-iwsxi-crsl-c3li-l0sv40oj4ft7|91|77
43|20160507T154113+0200|2i08y7q2-0fkft-v4m0-9mu1-y5mf7r8wmvx5|89|12
2|20160507T154046+0200|g21c81ww-ew07c-xucp-33k8-0t88bffrs2cr|5|19
60|20160507T154202+0200|vlnm0lao-7eo08-5a6r-hlwa-rmo2t8o8xj9v|57|85
25|20160507T154624+0200|3yys34ow-45e5x-i63u-myfi-hqww60wyg6pt|87|16
59|20160507T154751+0200|w5w7yrg3-b5hqd-8nvy-xye1-o3oco2sxjfo2|3|27
99|20160507T154246+0200|1g12j1a8-e4d6j-gih8-3cgh-kcnjvezv9n1v|48|65
6|20160507T154052+0200|19nrq20p-hxiqv-oeu4-s3ny-vtcz4q6ckscs|63|65
0|20160507T154923+0200|ar9abnw6-65zea-95bf-meqm-7trf43zgswc7|47|83
34|20160507T154113+0200|t96i8xwf-u63ey-kksn-29qb-3nmtcqj2hlab|38|87
31|20160507T154524+0200|s91ja0dp-tvqjz-7bgn-kn8g-ewxfd47ejgkl|24|98
96|20160507T154052+0200|51g194ji-f8snx-l2rt-si6m-04ni7uaeb3wh|60|51
19|20160507T154513+0200|4746yn53-bef3t-ftxq-8pny-26rr7r43s7pk|75|24
49|20160507T154308+0200|btrkrc4r-uxdl6-a1ea-2moz-k4v22y8sxwr4|75|59
45|20160507T154102+0200|cmi9u5fe-59s3d-1kxl-sq7i-khsu6o7vavik|50|89
95|20160507T154640+0200|kyqfztei-b1f0g-okq5-mxnz-7qzl8e4xnu38|4|5
31|20160507T154313+0200|7hzh2or9-x1t7v-1a8a-pv0a-yun2c11n2kwo|62|70
32|20160507T154213+0200|spy8eeox-xlc7l-u33x-sx3x-05p9wvk73beu|74|3
7|20160507T154329+0200|zflyamd0-y38pd-vot9-lmrn-53l1j0391ieq|91|50
13|20160507T154213+0200|nkbinp84-7rr65-fbiy-eoq2-w4yo98x6hf0s|49|81
44|20160507T154834+0200|ihf7ut8e-x61uy-pckf-g37h-ae5i0nyw4yv0|71|7
55|20160507T154934+0200|9204qh98-pqdtu-djqe-3713-nr868pn3d8c8|17|6
99|20160507T154529+0200|px4j19iw-jvufy-mqf8-2ho4-pshhqdst531s|21|82
23|20160507T154718+0200|twem19d7-t5owe-8h39-frjq-gn7pobgwauy3|85|75
8|20160507T154945+0200|xeyzzw8v-s178h-5o1t-x1we-ilsfde9f4bxv|76|68
36|20160507T154640+0200|wsy504yn-gkrek-r9x7-uu8j-nprdba3md4nu|73|96
94|20160507T154052+0200|zc3b4gfk-yccfs-3a7x-6je3-b73asjnfc0yv|22|93
62|20160507T154507+0200|lh854vc1-2sio9-b00o-x2d9-69uyrk1wanve|55|76
14|20160507T154823+0200|ijyih0sr-i74ep-rxkx-utxp-i7knk711hlo3|6|4
94|20160507T154718+0200|wfd81ggu-f2pd8-yiox-fl8r-0qgk1o2siofl|7|10
81|20160507T154518+0200|hpninueq-gukuq-vfye-1ug1-dhkjapqx5qnt|67|41
66|20160507T154130+0200|m1r49pq7-0bmaz-f2f2-uh88-35ru9nwwcs0w|96|94
82|20160507T154546+0200|57yuildi-xs2x3-6qm5-179y-668sk7zv35h0|37|87
70|20160507T154535+0200|ewoy4o5v-epfe3-tthx-m0bs-891z1uuyc4tf|22|52
69|20160507T154351+0200|pm6p8c03-n4mk4-lfv2-b0q8-fqsnkfkmlcfx|61|23
80|20160507T154556+0200|3apk4xh7-q3z46-xf7e-5rde-4s8zgb7ajj43|80|59
74|20160507T154740+0200|b9qjbds0-fkmbs-tzzh-h8dk-1cdpux99zyrl|22|93
43|20160507T154923+0200|yvg9hdjx-3a8x9-9vs9-9ypo-evdrmkb7oqbz|36|5
80|20160507T154940+0200|w60ddt67-d87bp-npkm-1k0q-ewbjyxth9emq|79|23
48|20160507T154046+0200|vimly2kx-e5ooo-idea-4noe-8l1gy6f5nuvp|26|83
39|20160507T154607+0200|05fys0re-f6qag-0ue3-8vnf-s8s2lv5x3nns|1|87
15|20160507T154324+0200|yhwbwhvv-x2c84-24q3-07yr-oenlblthfejx|97|51
35|20160507T154319+0200|8e25suoq-gxmvt-1dcm-svt3-82ka9k5uch52|63|0
18|20160507T154429+0200|7qiubr36-7hjlz-l1ba-btte-7ohi1xx357ln|21|63
31|20160507T154102+0200|iecbiui0-170ga-y1lg-hxde-ubi12i33t27h|13|40
96|20160507T154408+0200|085nj4x6-phlc0-sm4y-2dd4-h11n7i8u8r64|66|23
87|20160507T154208+0200|eqjx18a0-yy4pj-jljf-plb2-8vo4c0b81mwr|46|2
5|20160507T154329+0200|cekny7nz-rv38i-mzox-uuln-xt6v2ww8cghm|12|82
95|20160507T154829+0200|7wwueg8q-efb9o-hnh0-qkrb-cna7ukyxlkqj|50|45
22|20160507T154618+0200|nf7gl0i7-w8ahh-rl25-3gq3-the52cd6pton|34|58
46|20160507T154940+0200|ebqr3ul1-h3sg5-bjry-022z-d6hlngs5o5bg|66|20
53|20160507T154713+0200|kfrsv93k-rgsmp-xrk0-jsk5-a9gqgv8uf7mq|5|97
22|20160507T154208+0200|o7ghzjhp-ld9pi-xqy3-gxzj-aq4p9okoc2b3|79|33
41|20160507T154912+0200|kxbkdcr8-z0mit-5lzu-mtxo-10duki6mpfhc|26|81
82|20160507T154929+0200|dja89i10-ilanb-4gtt-pz5i-z3h7blnhpplm|64|89
58|20160507T154446+0200|b4mfpaue-g0xuz-2v70-d817-d8njplkjws75|44|37
29|20160507T154556+0200|pjm77uou-ahvay-3o4v-1uzt-rwxafzlfm7u5|26|53
