2|42.48
92|58.66
54|65.30
4|56.78
15|04.90
86|30.67
27|90.80
36|46.48
93|57.36
14|08.47
93|77.81
49|70.02
50|72.94
83|44.15
91|62.29
74|09.49
80|29.87
53|87.82
69|71.46
64|28.18
73|68.08
70|12.60
94|13.87
30|66.53
98|30.62
55|85.07
92|14.83
54|09.36
46|98.11
6|59.42
76|47.69
67|18.45
60|91.47
34|60.52
76|61.38
75|21.50
61|45.34
28|67.88
99|28.40
56|08.07
29|89.90
7|03.53
44|23.53
82|57.15
41|47.05
18|20.10
56|67.88
60|86.90
0|28.99
34|38.30
25|36.79
89|77.68
36|76.23
92|76.70
49|22.28
80|20.32
70|50.95
71|90.07
76|63.65
50|16.30
77|77.60
23|29.54
85|46.25
19|30.17
33|10.85
16|35.45
78|28.99
84|03.27
17|78.95
92|31.19
2|44.95
62|42.06
33|90.85
31|61.44
0|67.71
86|13.11
17|64.22
4|81.18
57|91.46
39|97.02
93|93.07
83|98.01
96|32.68
78|19.88
39|97.38
22|03.58
9|97.56
98|79.91
8|99.65
36|23.69
82|83.52
5|91.40
24|05.80
77|57.72
55|69.12
15|31.02
93|34.83
44|15.19
51|71.67
48|27.08
21|13.31
1|90.60
85|39.58
70|28.72
16|22.28
94|72.99
97|43.25
70|29.58
51|31.55
53|78.17
56|26.97
43|08.38
34|57.64
41|71.53
34|29.50
11|95.28
89|67.09
72|53.67
20|55.63
60|69.76
66|23.17
35|78.38
87|53.91
11|47.16
75|44.14
59|17.06
55|21.75
39|45.53
41|67.02
87|20.76
15|99.40
52|44.84
96|88.61
95|90.13
9|72.93
71|96.45
75|77.00
66|63.16
82|55.31
57|92.46
50|54.81
63|67.20
87|76.73
82|06.15
20|41.92
42|32.82
50|04.65
85|39.20
78|38.46
71|35.03
58|93.11
39|86.41
23|70.81
22|43.19
73|93.84
6|30.06
9|57.00
49|66.99
53|82.91
88|59.48
48|04.83
9|33.73
61|98.61
32|80.09
42|05.23
39|18.13
74|63.51
93|86.25
25|05.77
89|93.38
96|65.59
72|32.70
75|40.77
27|15.49
51|16.72
36|41.06
19|52.87
88|73.62
55|06.76
74|19.97
6|16.27
37|52.79
54|39.42
69|25.58
20|57.48
67|39.19
84|11.63
82|16.71
55|76.86
52|50.75
68|51.74
1|11.77
90|72.64
89|03.01
81|10.66
95|81.12
83|52.33
25|37.06
27|29.63
75|49.20
30|17.71
75|53.53
26|16.66
34|25.03
50|05.92
54|08.27
70|09.22
19|72.54
67|91.89
77|66.92
96|64.03
15|30.30
49|27.05
2|09.68
82|10.62
14|88.02
19|80.60
2|27.43
94|77.44
99|27.46
71|09.96
0|32.15
59|90.60
12|70.56
74|26.77
41|52.39
95|80.13
7|83.00
64|24.72
21|98.82
47|59.04
83|02.90
40|73.39
36|24.65
28|62.98
66|65.59
95|25.44
21|58.85
53|66.86
37|57.51
55|41.80
76|73.13
80|37.23
7|20.25
95|14.81
6|65.58
84|97.14
35|77.86
92|50.47
35|69.88
14|31.78
42|08.49
15|63.71
87|46.92
3|79.94
70|12.62
13|31.87
90|32.85
97|36.23
42|75.35
12|84.68
30|58.99
51|41.51
81|49.67
84|29.48
53|31.74
86|04.66
51|02.17
84|66.19
90|87.85
58|26.32
36|83.24
71|88.53
14|35.05
82|34.24
73|63.53
99|33.78
62|40.12
36|76.50
95|07.17
88|60.12
79|04.31
9|50.08
16|05.94
64|13.08
35|28.67
54|50.16
91|59.63
29|88.05
47|65.92
61|79.29
39|94.21
58|09.70
54|64.58
99|03.94
30|95.56
22|23.57
79|69.66
1|80.08
9|16.93
10|20.44
21|74.36
79|90.29
56|52.59
8|32.16
9|04.01
39|33.84
40|37.98
5|24.33
87|20.16
64|94.13
82|23.00
33|70.52
78|14.58
45|44.29
78|19.10
79|75.80
75|00.01
59|13.00
97|34.58
17|86.07
10|55.60
89|70.16
94|58.23
94|40.01
14|63.92
67|92.85
87|85.93
92|15.24
30|45.39
13|24.36
88|73.44
70|97.98
18|30.13
77|06.10
83|72.68
53|90.72
80|46.40
82|04.10
91|63.07
33|20.49
23|51.53
37|73.94
85|83.81
6|02.91
85|52.55
87|50.51
24|12.11
8|50.81
83|27.46
0|25.09
51|01.36
55|60.30
65|98.22
58|71.69
52|04.84
53|11.36
24|62.36
74|00.56
28|82.16
19|71.17
15|66.53
37|93.16
26|15.27
71|00.55
24|02.85
96|71.36
86|38.19
40|11.63
94|55.21
52|18.14
43|11.68
38|61.34
62|09.83
54|88.44
7|15.72
54|89.14
71|20.09
88|24.44
85|47.74
49|57.16
1|54.32
31|52.68
32|17.20
40|35.91
45|17.09
36|12.42
77|81.81
45|31.59
1|89.49
15|33.79
73|37.97
49|47.06
72|87.27
89|53.38
33|53.20
24|80.08
36|76.17
51|55.03
57|83.68
93|31.00
96|69.80
85|90.74
50|30.35
69|09.70
25|24.31
59|60.45
66|93.63
9|01.21
36|37.26
19|92.96
81|17.28
43|35.67
13|72.21
91|66.82
45|86.92
41|25.62
48|17.85
94|65.75
68|43.17
0|30.99
28|46.81
24|26.37
95|45.20
68|68.53
4|73.63
64|45.31
32|99.58
94|77.96
59|01.62
28|58.64
3|42.28
79|64.39
7|05.37
45|95.38
78|50.94
36|66.08
93|02.90
77|58.14
21|26.77
57|61.06
43|04.86
13|77.37
17|94.13
78|44.47
24|06.79
30|06.57
62|87.33
44|97.38
6|02.47
93|90.01
51|89.23
51|82.34
21|55.34
17|33.89
76|39.72
32|97.24
4|54.05
9|24.43
46|36.99
94|25.43
54|95.36
30|97.33
7|70.11
3|33.43
12|67.84
5|05.18
22|67.61
34|93.81
18|10.79
58|10.04
18|38.95
60|22.36
87|47.12
17|84.78
35|86.17
31|62.67
80|47.53
79|31.43
18|39.31
81|79.61
32|72.40
16|00.82
85|09.05
31|97.79
4|23.91
33|39.64
99|38.72
22|13.51
1|05.38
95|00.97
25|09.78
24|26.85
27|35.22
9|60.60
43|06.45
13|84.07
32|71.57
94|87.82
98|88.05
61|88.91
93|74.81
29|38.76
37|91.26
58|14.24
78|17.56
45|79.30
98|23.50
52|92.05
9|90.95
60|67.88
92|88.55
38|07.31
30|66.77
33|16.90
24|92.24
38|62.96
57|54.80
26|47.74
68|81.28
66|27.38
38|62.24
81|33.91
46|82.98
88|39.11
17|62.94
17|36.22
58|10.35
96|94.30
18|37.88
55|40.25
71|97.68
29|00.58
17|48.31
58|65.88
84|84.17
19|73.17
22|36.38
8|54.38
53|33.86
98|07.19
75|12.71
94|66.76
3|05.98
49|28.23
81|21.04
60|84.10
44|48.85
77|07.61
45|26.37
65|74.65
68|77.00
19|60.40
27|69.85
28|89.46
7|20.43
32|23.42
34|96.16
42|69.05
96|02.89
27|44.21
14|77.03
89|14.73
99|74.91
64|97.31
44|16.45
33|29.11
66|15.97
4|13.63
69|88.16
60|98.30
69|85.11
18|89.35
45|30.69
9|02.03
32|70.17
70|63.85
13|36.57
18|09.27
83|70.19
2|74.42
16|62.46
29|06.14
38|86.36
78|48.67
90|33.59
14|18.70
32|13.49
90|25.24
47|85.93
34|69.17
92|62.58
70|29.95
5|93.61
97|89.46
35|09.69
81|41.64
4|92.11
24|70.34
95|59.62
64|93.33
98|60.50
6|42.11
6|92.04
20|55.03
74|93.34
83|09.47
78|53.80
55|24.59
14|27.67
65|51.92
37|21.99
63|98.69
10|32.14
38|03.75
89|27.81
58|95.32
98|89.94
10|75.01
38|34.91
47|64.50
44|16.58
84|32.41
53|77.64
6|69.79
30|98.33
91|45.17
66|41.72
50|66.49
85|84.13
75|11.11
64|68.48
67|40.31
28|46.39
63|68.98
6|07.68
10|10.50
97|29.46
42|54.94
8|77.88
77|32.53
14|56.89
57|21.98
84|60.87
91|41.05
49|51.39
73|05.76
38|76.33
41|77.59
18|72.48
31|89.90
29|69.05
57|30.36
90|24.73
55|93.19
16|72.11
98|26.00
74|02.13
74|21.90
55|81.62
60|07.47
41|19.38
65|41.95
25|38.36
33|10.04
17|56.41
58|44.60
62|45.20
68|41.02
74|62.73
44|41.49
51|85.30
31|29.12
37|16.83
71|03.83
87|71.04
54|90.04
56|80.09
24|93.32
98|28.20
19|06.09
71|48.74
72|20.23
37|80.46
89|65.26
7|11.10
54|04.95
21|05.43
85|32.26
38|29.65
28|98.97
53|00.65
90|06.81
85|95.77
27|37.73
70|25.76
0|01.78
84|40.19
55|15.91
81|76.43
30|49.96
66|55.41
26|21.21
85|26.09
38|78.55
94|89.59
61|96.81
82|66.27
30|25.93
33|80.10
78|78.19
36|42.62
78|60.51
94|27.86
20|97.56
81|04.14
79|62.85
71|59.65
58|53.35
54|47.97
93|28.52
13|42.51
96|04.03
28|64.24
43|12.25
10|88.70
34|61.03
44|28.07
15|82.75
43|68.54
64|90.66
87|69.08
80|30.42
14|41.82
50|70.75
86|07.56
2|30.28
91|56.87
74|97.76
60|53.31
77|98.46
19|59.71
85|44.95
4|30.50
22|66.75
41|94.53
47|71.85
96|74.41
29|25.56
29|82.63
70|98.13
4|50.32
4|40.10
98|08.15
34|13.71
65|68.00
2|74.02
97|27.37
88|73.40
74|45.81
12|46.42
36|35.34
27|00.86
9|70.16
88|62.91
73|85.08
52|42.78
22|40.81
65|66.99
39|58.90
66|88.76
80|56.89
67|33.50
59|01.10
26|22.18
16|75.99
45|19.17
60|69.72
16|75.90
80|50.68
0|12.49
22|96.75
82|35.87
94|52.66
11|41.34
2|21.05
12|59.47
24|91.64
7|97.75
89|78.68
29|87.67
18|56.73
90|34.59
68|40.30
12|80.94
99|66.81
68|75.00
52|91.10
96|39.35
48|23.74
20|84.86
42|62.20
84|06.63
24|14.02
71|78.43
64|69.09
20|59.71
21|21.33
11|68.37
39|33.59
59|01.45
94|15.71
6|66.50
19|87.39
94|59.22
65|87.91
47|27.23
72|12.27
38|62.98
20|67.34
83|55.06
64|53.95
21|72.82
8|60.94
19|24.19
16|75.93
86|38.17
27|99.53
80|29.12
22|60.65
64|58.85
56|60.24
2|77.82
94|43.34
