111|427
615|406
841|406
231|378
988|357
608|343
92|343
411|336
191|336
483|322
39|315
64|315
514|315
317|308
376|301
258|301
507|294
760|294
712|294
570|294
457|294
873|287
257|287
699|287
797|287
885|280
543|280
14|273
133|273
333|273
198|273
738|273
254|273
709|273
84|266
402|266
544|259
526|259
580|259
872|259
827|259
705|259
852|259
157|259
314|252
237|252
487|252
561|252
605|252
883|252
954|252
271|252
573|252
226|252
870|245
227|245
68|245
188|245
737|245
695|245
902|245
819|245
916|245
857|245
420|245
136|245
925|238
638|238
170|238
332|238
373|238
11|238
219|238
47|238
625|238
831|238
537|231
920|231
556|231
242|231
522|231
196|231
386|231
115|231
756|231
789|231
655|231
451|231
62|224
121|224
578|224
739|224
407|224
895|224
325|224
387|224
419|224
106|224
704|224
463|224
