10|44.72
73|70.45
41|06.47
50|38.87
49|62.20
98|78.96
68|37.49
89|37.79
89|53.16
65|43.13
88|03.73
24|65.39
77|54.95
8|80.11
22|44.22
76|89.80
91|88.90
89|18.83
24|17.79
27|63.50
86|26.89
10|80.88
11|65.48
7|15.32
31|72.34
5|38.43
68|37.09
64|27.35
97|88.94
41|81.36
92|02.86
80|74.22
55|35.48
39|40.81
24|18.95
6|53.89
67|11.36
10|08.48
39|53.92
29|39.52
93|20.69
42|97.28
56|26.88
64|07.32
65|64.53
89|07.35
5|12.10
65|98.41
76|17.54
44|39.50
46|21.42
90|95.72
23|25.55
81|36.84
14|43.79
67|00.41
32|58.83
64|37.61
29|70.31
27|25.86
18|61.82
3|51.44
50|73.94
40|01.52
95|37.19
46|06.83
38|49.47
1|09.08
57|00.15
40|01.21
66|26.79
88|09.56
62|73.55
50|96.83
57|42.85
53|50.94
71|50.82
0|53.16
20|55.92
90|61.69
82|00.33
89|39.91
48|00.20
87|66.99
86|52.12
28|38.57
41|37.36
59|21.59
55|93.77
12|12.26
53|55.95
85|19.46
74|54.68
76|55.85
11|16.88
61|36.62
5|53.50
21|70.57
31|70.82
24|88.27
70|92.13
39|28.79
50|42.31
86|94.15
39|49.18
68|72.15
15|23.39
73|55.64
59|33.19
62|22.21
84|07.58
53|47.39
82|24.15
77|63.83
2|45.65
5|98.11
67|28.24
84|03.38
81|68.11
70|79.13
38|75.54
8|93.11
30|96.67
29|74.76
64|23.08
35|61.96
48|87.77
95|61.82
75|60.89
40|00.15
25|28.63
19|49.67
3|37.98
21|94.57
42|03.32
86|83.92
18|80.55
3|54.28
6|84.87
97|21.30
11|35.15
26|87.42
43|62.19
68|74.37
67|93.01
82|21.83
71|39.87
95|40.89
28|38.61
66|38.54
27|29.56
76|15.35
22|62.72
1|76.41
8|27.97
71|55.76
20|59.18
34|66.60
9|77.55
86|44.57
86|45.04
81|56.99
81|89.91
47|89.71
92|00.98
79|55.09
6|36.74
50|42.01
93|62.74
12|74.68
69|82.85
33|53.31
7|19.11
78|55.81
64|53.66
87|59.39
48|38.29
69|91.73
44|64.85
61|42.79
25|15.16
61|93.43
36|03.15
47|85.62
90|38.81
39|35.08
94|54.97
95|03.02
39|57.36
78|75.34
39|17.67
27|97.91
7|82.70
32|91.90
49|72.87
29|71.09
87|26.87
42|76.54
34|58.84
63|09.32
19|38.92
75|35.41
97|52.79
42|74.67
7|36.55
19|36.47
28|49.18
62|94.94
26|02.62
79|69.12
40|61.00
47|72.19
55|46.33
70|35.34
59|48.06
64|70.23
73|88.77
16|38.58
85|93.26
95|68.09
11|84.45
6|70.35
20|21.22
55|26.39
4|92.32
6|45.10
46|64.99
56|96.59
35|57.15
51|93.39
57|81.83
65|17.66
25|61.28
0|89.27
15|72.58
74|67.49
42|88.39
90|12.53
79|88.96
97|74.63
64|86.73
35|06.13
78|12.07
84|62.93
25|26.15
94|05.78
6|84.14
52|03.40
8|94.21
52|71.78
52|87.07
15|67.36
68|01.32
98|88.46
20|82.26
16|90.22
15|36.92
87|70.69
36|35.69
24|05.51
59|13.62
67|31.01
62|33.01
17|82.87
3|90.93
1|34.85
43|23.66
18|65.20
7|53.80
61|84.34
19|74.76
85|54.23
61|72.54
8|91.17
80|65.14
82|68.51
1|88.73
55|94.47
51|44.29
69|24.38
53|98.48
74|17.15
23|46.51
83|12.61
87|70.76
45|90.64
97|44.54
35|52.37
94|53.88
2|31.27
75|28.95
23|98.47
78|17.09
27|53.75
40|96.62
41|95.09
84|53.90
89|10.36
18|48.66
38|56.04
16|92.97
31|78.53
64|21.89
21|76.10
83|68.57
77|63.69
99|33.26
47|85.20
73|42.68
10|94.08
89|31.63
68|91.66
4|93.38
16|96.58
75|21.25
83|41.76
66|39.33
56|99.72
69|98.14
34|07.80
41|14.38
70|43.14
80|56.87
39|34.58
61|41.48
34|88.31
41|53.98
3|11.39
94|79.69
83|98.79
23|63.43
97|39.75
5|41.82
56|71.47
40|23.73
25|96.98
19|56.38
65|21.11
14|50.18
