95|01.60
26|18.64
38|16.99
66|41.98
75|76.51
78|07.96
55|30.73
94|07.84
52|54.78
40|92.61
91|43.84
19|86.55
87|63.25
56|37.24
47|97.38
25|08.61
44|82.73
36|74.66
76|99.80
72|09.55
13|22.13
52|24.22
74|04.65
24|29.92
39|36.46
38|41.98
75|52.09
88|14.30
7|19.22
8|29.87
98|48.60
91|80.15
82|19.16
41|42.12
25|52.06
62|74.20
66|53.71
87|44.07
10|98.76
32|14.44
2|17.88
74|10.99
52|91.21
99|28.99
88|06.96
59|73.07
99|00.91
99|82.18
88|05.68
50|64.75
96|46.76
21|39.02
22|68.43
70|76.27
51|41.42
52|91.60
15|28.79
85|89.94
95|55.57
86|10.14
57|80.79
7|12.62
15|18.34
53|43.21
94|74.54
12|30.67
72|31.25
57|98.05
82|19.46
93|42.61
93|11.74
31|96.95
87|34.55
76|31.62
74|44.43
77|17.52
86|60.61
63|27.03
85|11.78
70|07.14
57|31.42
23|88.00
84|86.22
8|73.38
79|37.48
43|68.35
36|82.35
93|15.19
43|04.56
96|29.52
75|73.83
66|59.78
52|81.60
85|93.63
24|66.11
8|96.85
5|20.44
99|39.74
30|51.46
34|71.44
98|31.06
55|58.25
54|75.05
60|28.93
26|70.72
14|26.03
36|19.97
56|16.95
91|30.39
81|70.74
85|49.93
53|49.90
26|01.80
7|52.64
74|98.57
11|38.65
99|13.59
51|43.66
41|23.04
72|83.96
17|37.48
62|60.73
86|00.00
41|94.01
77|43.50
63|71.27
55|29.47
67|70.10
1|33.62
6|24.64
13|94.59
27|25.05
7|52.75
71|96.39
68|80.82
81|98.37
73|95.08
76|33.50
75|39.09
44|29.88
67|72.90
24|79.02
31|56.33
55|92.11
60|67.47
35|50.46
28|70.52
56|35.10
88|38.85
34|27.91
24|69.94
83|67.49
52|34.66
65|00.07
79|95.24
52|44.10
52|44.94
87|88.99
4|35.48
47|10.69
72|60.42
87|50.10
24|27.43
93|07.21
20|84.91
42|71.57
39|40.69
22|37.22
92|40.18
86|51.33
38|43.27
69|29.35
13|39.65
54|94.76
21|31.64
0|70.45
94|24.59
43|11.86
87|30.58
95|00.98
37|02.09
23|08.27
35|22.29
92|95.04
4|60.55
79|89.97
63|87.66
76|79.20
89|84.02
54|23.29
42|81.84
64|77.19
34|28.79
48|40.11
68|68.46
35|97.26
83|41.69
9|83.09
13|23.15
36|14.93
76|70.56
47|15.52
62|03.42
69|91.67
78|11.88
1|48.12
81|27.53
1|74.66
9|71.29
39|59.39
0|08.70
27|07.20
41|53.74
88|59.22
22|93.53
57|85.44
50|58.46
9|02.20
47|80.51
9|60.78
46|23.52
93|20.74
13|22.68
14|43.34
76|34.46
86|15.17
70|40.74
42|16.06
2|91.62
77|29.35
37|96.09
81|36.00
56|02.93
73|83.51
97|22.75
53|56.80
72|52.43
83|24.67
76|64.18
89|41.18
65|68.31
71|50.41
0|75.85
28|34.26
19|17.08
91|70.70
64|21.73
39|58.74
25|01.71
5|56.34
11|62.55
63|85.51
84|94.78
34|94.40
3|43.00
75|46.10
26|72.49
59|25.23
64|34.80
15|77.23
42|65.43
98|41.95
30|00.15
47|97.79
65|88.56
10|10.18
32|49.65
61|84.04
50|52.61
98|16.94
13|99.99
10|32.22
82|53.62
56|01.98
41|67.79
65|50.72
35|33.94
37|10.66
81|24.80
39|02.57
3|87.07
75|40.16
57|70.70
77|57.61
8|37.43
83|40.62
96|77.71
24|16.12
26|71.19
52|25.95
68|26.13
98|68.23
51|15.57
79|26.91
22|02.80
46|53.62
63|59.20
41|39.62
10|05.44
81|54.90
95|89.12
40|17.45
14|68.06
45|67.34
55|72.66
33|90.11
28|14.72
17|19.84
72|73.88
9|21.77
96|79.40
18|95.61
72|78.41
26|24.34
35|59.11
60|66.84
0|34.91
96|46.89
49|44.43
34|21.72
13|21.63
84|47.26
44|61.72
34|40.45
30|97.87
27|40.88
66|90.34
39|05.84
73|94.46
88|72.14
90|62.45
45|68.12
93|52.78
87|95.51
47|74.75
83|74.02
96|88.81
19|99.56
19|17.51
79|49.10
83|31.33
84|60.47
19|64.10
80|91.12
31|10.75
67|82.77
31|47.53
23|84.73
31|91.58
48|72.09
30|23.21
25|03.96
7|27.43
96|02.60
37|14.99
78|24.80
50|03.82
80|28.30
37|26.50
2|69.46
19|31.06
22|92.77
93|20.18
57|08.77
15|37.31
12|41.36
63|06.17
16|20.30
93|20.23
6|18.01
11|33.31
43|90.55
81|55.43
57|06.09
13|52.65
91|61.03
55|88.66
75|46.18
29|67.35
31|96.67
54|43.73
67|96.03
13|50.96
81|39.35
46|01.04
60|45.91
44|84.16
92|77.78
48|99.96
90|97.83
17|32.23
35|15.12
4|15.38
17|09.88
34|26.08
0|97.67
13|53.50
57|82.43
51|37.86
22|46.42
40|55.95
6|92.88
75|80.22
75|33.04
78|09.04
9|29.34
24|92.62
52|15.26
39|55.13
42|98.44
25|15.83
23|37.60
62|08.98
70|10.67
82|80.62
48|82.59
39|19.52
29|23.83
70|59.56
34|77.15
31|37.05
7|68.10
22|66.38
70|71.16
3|67.41
90|75.44
32|45.93
92|32.76
33|01.55
58|29.09
56|07.97
55|19.06
5|63.66
3|51.02
81|26.83
84|82.87
85|78.20
67|14.41
16|87.34
62|76.47
85|49.54
21|75.37
56|04.87
84|87.76
18|35.98
88|48.10
33|37.26
68|06.36
50|46.51
84|91.16
83|76.84
81|02.14
9|07.76
68|07.96
46|92.02
21|15.33
47|27.64
69|85.40
22|63.00
54|49.38
41|05.57
54|90.87
40|47.40
20|37.51
96|16.59
27|79.21
93|43.70
74|14.32
70|34.74
93|61.67
87|94.49
54|54.93
12|59.86
94|73.48
26|24.84
21|96.32
15|22.89
23|88.40
76|06.86
58|34.53
21|52.06
19|82.14
35|51.13
10|27.53
77|43.87
19|13.09
63|95.23
66|84.52
44|52.12
56|54.76
70|97.83
89|63.17
60|38.72
57|86.95
2|52.96
98|35.87
71|84.08
24|25.84
98|03.57
48|58.76
4|29.15
87|84.95
47|00.46
19|30.27
54|72.35
38|44.08
27|72.57
70|21.72
79|80.29
26|23.85
54|20.77
32|88.69
21|02.00
13|70.48
99|39.28
60|10.46
68|22.54
77|71.30
96|00.95
33|73.07
28|10.13
16|70.32
24|35.90
50|76.25
68|33.54
93|91.85
85|16.26
38|77.66
5|26.71
28|48.84
34|56.56
36|26.09
3|68.29
39|22.11
6|52.58
90|73.35
4|21.27
81|57.68
70|34.68
14|56.50
42|93.28
81|81.20
26|87.87
59|81.74
97|78.62
72|38.00
1|42.86
31|55.80
46|30.70
95|88.79
5|22.98
32|57.17
43|39.07
39|70.50
62|99.40
16|06.82
24|42.29
83|63.10
16|82.87
47|65.01
85|10.90
86|49.23
49|25.63
67|86.78
60|07.58
75|87.35
3|65.51
80|44.56
32|29.73
23|13.33
94|39.59
14|47.92
87|81.65
89|01.13
55|85.93
50|62.51
97|94.52
48|75.62
75|32.16
49|97.45
65|06.81
72|68.46
9|44.94
91|09.23
5|34.17
28|58.25
66|32.15
23|11.36
1|12.50
75|56.70
99|37.20
6|77.92
93|38.09
64|12.06
87|32.36
79|65.88
1|94.62
4|87.08
63|12.59
69|86.32
41|66.29
77|76.14
61|05.40
76|41.61
80|55.75
81|42.45
88|66.72
62|19.78
96|29.67
24|61.69
92|69.52
52|77.75
66|01.34
17|12.90
68|87.23
23|65.97
33|64.22
1|31.14
59|27.79
53|45.46
77|09.02
4|78.52
80|95.02
91|09.26
78|81.85
96|38.85
35|48.85
22|72.31
54|15.97
85|78.28
73|65.72
1|19.33
74|33.03
70|84.35
39|01.18
99|08.76
95|91.32
45|20.77
12|11.38
12|19.95
11|04.23
13|98.13
32|33.01
59|43.90
42|95.13
47|74.73
20|89.85
18|79.08
54|17.82
94|08.76
65|30.68
27|82.89
35|22.36
97|85.98
87|20.79
82|87.06
73|83.90
93|93.94
77|46.41
5|96.58
25|70.35
