64|39.54
87|45.94
52|60.39
50|88.72
20|34.50
60|99.76
50|06.92
68|18.06
56|43.53
88|66.26
91|50.05
76|67.09
15|27.20
52|39.96
50|22.70
11|24.90
76|63.23
12|15.38
97|05.14
54|06.93
56|48.67
54|91.61
74|59.72
2|29.29
25|38.38
82|13.98
49|96.42
91|94.91
14|49.17
89|42.24
55|48.23
3|48.67
10|32.20
95|09.67
62|59.28
28|63.77
8|50.93
10|43.13
99|13.97
70|97.17
96|32.22
24|86.66
47|47.31
87|42.39
1|39.93
49|46.00
87|76.30
18|84.72
48|43.39
75|13.23
48|70.11
71|88.84
38|58.41
25|86.89
70|17.78
24|70.56
49|56.51
31|16.89
46|07.64
67|10.34
20|06.31
55|48.20
58|47.29
65|36.97
32|70.12
12|57.84
86|45.40
41|35.23
19|00.73
43|71.43
7|51.84
52|29.17
83|47.81
16|48.14
44|68.31
44|04.66
63|72.43
67|74.93
12|30.99
74|45.88
5|47.60
72|99.84
80|21.05
47|17.76
79|91.47
81|17.44
16|30.27
16|16.93
56|32.54
84|62.14
4|33.81
12|53.99
53|77.03
95|56.03
22|77.81
7|76.41
24|37.54
44|81.87
81|96.66
77|15.51
48|59.83
6|33.85
1|13.85
49|92.78
2|20.21
97|90.65
57|39.97
52|68.54
15|84.91
62|65.37
16|93.86
42|61.00
12|89.89
83|65.39
77|52.88
23|72.43
74|49.32
68|59.82
27|59.86
26|56.06
7|52.95
47|19.09
94|09.68
85|30.50
7|94.89
93|77.56
0|38.62
97|62.88
48|56.22
45|21.79
93|12.50
94|45.66
82|41.23
53|42.06
90|51.11
47|29.71
93|10.20
42|78.53
63|78.74
76|07.19
10|23.27
68|41.76
99|28.00
74|48.36
14|35.14
88|80.12
92|19.67
52|54.32
34|22.18
94|72.80
6|45.11
82|45.44
79|32.49
76|80.16
86|43.39
7|84.95
57|72.72
44|84.47
16|52.92
10|83.06
37|44.61
69|08.63
15|52.62
38|40.82
84|94.84
20|89.58
53|08.88
93|42.71
82|04.91
45|50.66
0|37.09
51|73.53
24|73.17
12|40.33
51|93.45
39|65.07
53|15.95
72|35.24
42|20.05
75|22.66
1|37.80
2|58.26
77|84.25
24|70.28
97|55.53
47|23.26
1|73.15
8|19.93
76|64.59
82|97.57
70|65.65
40|51.55
63|32.83
18|46.67
94|79.66
32|59.14
37|47.49
83|19.94
26|72.13
67|59.25
5|32.94
40|08.99
75|03.32
52|19.66
69|01.40
76|80.29
80|14.42
98|36.64
37|85.24
88|57.55
99|50.94
69|22.82
51|48.63
19|74.33
85|67.61
44|66.15
17|25.14
11|28.81
15|36.01
20|34.06
65|39.58
69|17.70
5|16.36
81|74.32
3|20.88
49|95.95
68|98.93
91|33.70
25|25.85
54|36.45
55|98.95
59|49.75
44|35.40
34|55.23
2|88.74
54|50.77
50|83.90
85|18.35
62|05.16
81|20.63
25|80.11
84|08.27
50|77.84
43|76.66
30|36.97
93|80.33
54|09.66
85|64.54
67|64.27
99|33.65
78|42.42
42|69.98
38|33.33
36|47.41
30|71.86
46|93.38
39|25.23
54|54.75
60|35.65
80|87.90
19|30.28
98|59.59
99|22.01
58|00.24
38|43.16
53|36.67
4|83.11
69|20.20
98|41.20
33|56.36
63|01.09
58|32.88
46|57.18
5|00.24
74|33.44
54|60.09
13|70.38
68|33.37
96|10.76
34|88.35
35|50.08
90|11.68
46|04.53
42|70.88
1|53.94
63|66.51
68|42.93
42|91.29
36|54.65
48|66.22
30|65.22
72|02.51
53|09.42
